Dist_no_2016,Dist_name_2016,Const_no_2016,Const_name_2016,Sbty_no_2016,Sbty_name_2016,Par_no_2016,Par_name_2016,Stn_no_2016,Station_string_2016,Reg.Voters,A.Bwanika,A.Mbabazi,B.Venansius,B.B.Biraaro,K.Besigye.K,J.Mabirizi,M.F.K.Waluube,Y.K.Museveni,T.Votes,V.Votes,Inv.Votes,NON_REP,Original_Station_ID_2016
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,11,KAKAYO,1,KASAMBYA SUB COUNTY HQRS A,643,1,0,1,0,38,0,0,346,414,386,28,0,O-16-81-3-11-1
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,11,KAKAYO,2,KYAKALEGURA P/S SCHOOL (A-M),670,2,3,8,0,58,0,0,336,472,407,65,0,O-16-81-3-11-2
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,11,KAKAYO,3,KIGANDO PRIMARY SCHOOL,652,2,3,4,1,52,0,1,410,484,473,11,0,O-16-81-3-11-3
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,11,KAKAYO,4,KASAMBYA SUB COUNTY HQRS B,734,1,3,3,3,40,1,1,425,494,477,17,0,O-16-81-3-11-4
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,11,KAKAYO,5,NAZARETI CHURCH,875,1,4,3,3,51,1,1,431,533,495,38,0,O-16-81-3-11-5
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,11,KAKAYO,6,KASOZI PRIMARY SCHOOL (A- K),393,2,4,1,2,29,0,0,243,293,281,12,0,O-16-81-3-11-6
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,11,KAKAYO,7,KYAKALEGURA P/S SCHOOL (N-Z),681,1,1,3,1,39,1,0,443,507,489,18,0,O-16-81-3-11-7
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,11,KAKAYO,8,KASOZI PRIMARY SCHOOL (L- Z),553,1,0,6,0,47,1,0,316,407,371,36,0,O-16-81-3-11-8
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,12,KIKAADA,1,KIKAADA PRIMARY SCHOOL,683,1,3,3,0,27,1,1,479,537,515,22,0,O-16-81-3-12-1
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,12,KIKAADA,2,KIGOMBA P/SCHOOL (A-M),617,2,5,3,0,38,1,0,339,442,388,54,0,O-16-81-3-12-2
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,12,KIKAADA,3,SEMUTO PRIMARY SCHOOL,553,2,4,6,0,35,0,1,335,453,383,70,0,O-16-81-3-12-3
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,12,KIKAADA,4,KYAMUJUNDO PRIMARY SCHOOL,546,0,1,4,1,29,0,1,317,409,353,56,0,O-16-81-3-12-4
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,12,KIKAADA,5,KIGOMBA P/SCHOOL (N-Z),568,4,5,5,0,38,0,0,330,409,382,27,0,O-16-81-3-12-5
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,14,KYEBANDO,1,KISENGWE C.O.U (A-K),510,1,2,1,2,53,0,0,318,407,377,30,0,O-16-81-3-14-1
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,14,KYEBANDO,2,KYEBANDO CATHOLIC CHURCH (A-K),497,0,3,3,0,55,0,0,291,380,352,28,0,O-16-81-3-14-2
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,14,KYEBANDO,3,KAHUNGERA CHURCH,640,0,1,5,0,54,2,1,409,490,472,18,0,O-16-81-3-14-3
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,14,KYEBANDO,4,KISENGWE C.O.U (L-Z),730,2,2,7,0,62,0,1,397,542,471,71,0,O-16-81-3-14-4
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,14,KYEBANDO,5,KYEBANDO CATHOLIC CHURCH (L-Z),753,4,4,10,2,43,0,0,469,558,532,26,0,O-16-81-3-14-5
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,15,RWAMALENGE,1,MITEMBO PRIMARY SCHOOL (A-K),415,2,3,1,0,23,0,0,260,312,289,23,0,O-16-81-3-15-1
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,15,RWAMALENGE,2,KIWEEZA CATHOLIC CHURCH,427,1,2,4,0,25,0,1,216,267,249,18,0,O-16-81-3-15-2
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,15,RWAMALENGE,3,MITEMBO PRIMARY SCHOOL (L-Z),655,1,3,4,1,34,0,0,409,485,452,33,0,O-16-81-3-15-3
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,3,KASAMBYA,15,RWAMALENGE,4,KISENGWE PRIMARY SCHOOL,548,2,1,8,2,53,0,1,272,384,339,45,0,O-16-81-3-15-4
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,4,KAKUMIRO TOWN COUNCIL,2,CENTRAL WARD,1,KAKUMIRO COOPERATIVE UNION A,860,2,1,3,1,145,0,1,392,570,545,25,0,O-16-81-4-2-1
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,4,KAKUMIRO TOWN COUNCIL,2,CENTRAL WARD,3,KAKUMIRO COOPERATIVE UNION B,671,1,0,0,2,105,0,1,303,436,412,24,0,O-16-81-4-2-3
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,4,KAKUMIRO TOWN COUNCIL,17,KABWORO WARD,1,KABWORO CENTRE,451,1,1,3,1,53,1,1,280,354,341,13,0,O-16-81-4-17-1
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,4,KAKUMIRO TOWN COUNCIL,17,KABWORO WARD,2,SINZIRI T.C,127,0,4,2,1,22,0,1,77,109,107,2,0,O-16-81-4-17-2
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,4,KAKUMIRO TOWN COUNCIL,21,KANYAWAWA WARD,1,IBAMBARA TRADING CENTRE,265,0,1,2,0,11,0,0,197,222,211,11,0,O-16-81-4-21-1
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,4,KAKUMIRO TOWN COUNCIL,21,KANYAWAWA WARD,2,KANYAWAWA P/SCHOOL,454,2,3,1,0,30,0,1,312,357,349,8,0,O-16-81-4-21-2
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,4,KAKUMIRO TOWN COUNCIL,22,MASONDE WARD,1,BUGANGAIZI SAZA HQRS,607,1,4,3,1,79,1,0,344,437,433,4,0,O-16-81-4-22-1
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,4,KAKUMIRO TOWN COUNCIL,22,MASONDE WARD,2,KASALABA CENTRE,290,0,2,2,0,15,0,0,206,233,225,8,0,O-16-81-4-22-2
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,4,KAKUMIRO TOWN COUNCIL,23,SEMWEMA WARD,1,KARASA CENTRE,865,1,1,7,3,55,0,1,549,619,617,2,0,O-16-81-4-23-1
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,4,KAKUMIRO TOWN COUNCIL,23,SEMWEMA WARD,2,ST.KIZITO PRI. SCHOOL,350,0,0,0,0,70,0,0,162,240,232,8,0,O-16-81-4-23-2
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,18,KIRIISA,1,KITAIHUKA PRIMARY SCHOOL (A-K),448,1,0,4,1,42,0,0,254,319,302,17,0,O-16-81-5-18-1
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,18,KIRIISA,2,KITAIHUKA STORES,646,4,1,8,2,52,0,1,423,524,491,33,0,O-16-81-5-18-2
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,18,KIRIISA,3,KIRIISA CATHOLIC CHURCH,615,1,3,1,0,60,1,1,364,452,431,21,0,O-16-81-5-18-3
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,18,KIRIISA,4,KITAIHUKA PRIMARY SCHOOL (L-Z),560,2,3,6,3,47,0,0,310,395,371,24,0,O-16-81-5-18-4
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,19,KYABEYA,1,BURUUKO PRIMARY SCHOOL,775,5,7,3,2,81,1,0,413,526,512,14,0,O-16-81-5-19-1
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,19,KYABEYA,2,IRINDIMURA PRIMARY SCHOOL (A-K),564,2,4,2,1,37,0,0,317,374,363,11,0,O-16-81-5-19-2
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,19,KYABEYA,3,IRINDIMURA PRIMARY SCHOOL (L-Z),638,3,2,1,3,38,0,2,355,420,404,16,0,O-16-81-5-19-3
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,19,KYABEYA,4,KAKOORA MEETING PLACE (A-K),463,1,5,5,0,49,1,0,279,354,340,14,0,O-16-81-5-19-4
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,19,KYABEYA,5,KAKOORA MEETING PLACE (L-Z),513,2,7,4,0,40,3,1,325,394,382,12,0,O-16-81-5-19-5
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,19,KYABEYA,6,MBWERA T C,339,1,2,0,3,45,1,0,199,259,251,8,0,O-16-81-5-19-6
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,20,MASAKA,1,NALWEYO S/C HQRS,833,2,2,5,2,121,0,0,379,526,511,15,0,O-16-81-5-20-1
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,20,MASAKA,4,KIRYAMASASA T/C,896,2,1,5,1,60,0,1,489,615,559,56,0,O-16-81-5-20-4
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,20,MASAKA,5,KIJWENGE PRIMARY SCH,588,3,2,5,0,51,1,0,307,388,369,19,0,O-16-81-5-20-5
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,20,MASAKA,6,MASAKA CATHOLIC CHURCH,693,0,4,4,0,54,1,2,401,496,466,30,0,O-16-81-5-20-6
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,20,MASAKA,8,KAIGURUMBA PRIMARY SCHOOL,755,4,6,8,0,70,0,0,452,569,540,29,0,O-16-81-5-20-8
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,35,KINUNDA,1,ST JOSEPH BALIKUDEMBE PARENTS SCH,701,3,5,0,0,33,2,1,399,456,443,13,0,O-16-81-5-35-1
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,35,KINUNDA,5,KIJEGERE CENTRE,644,1,2,2,1,60,0,1,437,520,504,16,0,O-16-81-5-35-5
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,35,KINUNDA,6,KINUNDA T/C (A-K),487,1,2,6,1,34,0,3,299,355,346,9,0,O-16-81-5-35-6
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,5,NARWEYO,35,KINUNDA,7,KINUNDA T/C (L-Z),634,0,2,3,1,32,0,0,386,468,424,44,0,O-16-81-5-35-7
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,7,IGAYAZA,1,BURAMAGI T/C,823,4,5,7,0,64,0,1,458,566,539,27,0,O-16-81-7-7-1
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,7,IGAYAZA,2,IGAYAZA MARKET (A-L),728,0,3,3,0,108,0,0,341,476,455,21,0,O-16-81-7-7-2
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,7,IGAYAZA,3,IGAYAZA MARKET (M-Z),872,1,6,1,0,131,1,0,418,574,558,16,0,O-16-81-7-7-3
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,7,IGAYAZA,4,RWEBIGAGA T/C,727,1,3,2,1,73,1,1,404,543,486,57,0,O-16-81-7-7-4
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,7,IGAYAZA,5,IGAYAZA CATHOLIC CHURCH,529,0,6,3,2,28,0,1,290,374,330,44,0,O-16-81-7-7-5
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,7,IGAYAZA,6,KIKANDWA T/C,367,0,1,0,0,33,0,1,232,279,267,12,0,O-16-81-7-7-6
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,7,IGAYAZA,7,KISEKE T/C,742,1,0,3,0,60,0,0,436,552,500,52,0,O-16-81-7-7-7
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,13,KYAKARONGO,1,KIBOIJANA COMMUNITY HEALTH CENTRE (A-M),714,2,4,1,0,53,3,1,425,523,489,34,0,O-16-81-7-13-1
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,13,KYAKARONGO,2,KIRASA CHURCH,512,2,0,2,1,37,0,0,337,412,379,33,0,O-16-81-7-13-2
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,13,KYAKARONGO,3,KIBOIJANA COMMUNITY HEALTH CENTRE (N-Z),636,1,4,2,0,39,0,0,422,468,468,0,0,O-16-81-7-13-3
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,31,KISIIJA,1,IGAYAZA HEALTH CENTRE,425,0,2,5,1,69,0,1,212,306,290,16,0,O-16-81-7-31-1
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,31,KISIIJA,2,KIBUUKU T/C,489,1,1,0,1,42,1,1,329,397,376,21,0,O-16-81-7-31-2
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,31,KISIIJA,3,KISIIJA PR SCHOOL (A-K),545,2,2,4,0,34,1,0,335,407,378,29,0,O-16-81-7-31-3
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,31,KISIIJA,4,NYAKAGERA,222,1,2,0,0,32,0,0,125,168,160,8,0,O-16-81-7-31-4
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,31,KISIIJA,5,KISIIJA PR SCHOOL (L-Z),728,0,6,3,1,52,1,0,508,582,571,11,0,O-16-81-7-31-5
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,33,NYANSIMBI,1,NYANSIMBI CHURCH (A-J),600,3,1,3,0,49,0,0,326,418,382,36,0,O-16-81-7-33-1
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,33,NYANSIMBI,2,NYANSIMBI CHURCH B (K-L),574,2,4,8,1,38,4,1,331,427,389,38,0,O-16-81-7-33-2
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,33,NYANSIMBI,3,NYANSIMBI CHURCH B (M-N),772,1,3,6,0,57,0,0,408,534,475,59,0,O-16-81-7-33-3
16,KIBAALE,81,BUGANGAIZI WEST COUNTY,7,BIREMBO,33,NYANSIMBI,4,NYANSIMBI CHURCH B (O-Z),721,1,4,2,1,47,1,0,343,495,399,96,0,O-16-81-7-33-4
16,KIBAALE,82,BUYAGA EAST COUNTY,2,KAGADI,6,KENGA,1,KATEETE PRIMARY SCHOOL,377,1,3,2,1,55,0,0,202,293,264,29,0,O-16-82-2-6-1
16,KIBAALE,82,BUYAGA EAST COUNTY,2,KAGADI,6,KENGA,2,KENGA PRIMARY SCHOOL (A- K),543,1,2,0,0,59,1,4,344,425,411,14,0,O-16-82-2-6-2
16,KIBAALE,82,BUYAGA EAST COUNTY,2,KAGADI,6,KENGA,3,KENGA PRIMARY SCHOOL (L- Z),425,1,3,1,0,40,0,0,255,314,300,14,0,O-16-82-2-6-3
16,KIBAALE,82,BUYAGA EAST COUNTY,2,KAGADI,8,KIHAYURA,1,KABWORO PR/SCHOOL,606,2,3,0,1,106,0,0,316,436,428,8,0,O-16-82-2-8-1
16,KIBAALE,82,BUYAGA EAST COUNTY,2,KAGADI,8,KIHAYURA,2,IHUURA PRIMARY SCHOOL,590,1,4,1,0,70,0,0,356,441,432,9,0,O-16-82-2-8-2
16,KIBAALE,82,BUYAGA EAST COUNTY,2,KAGADI,8,KIHAYURA,3,BUKUNGWE PRIMARY SCHOOL,549,0,1,2,1,64,0,1,309,410,378,32,0,O-16-82-2-8-3
16,KIBAALE,82,BUYAGA EAST COUNTY,2,KAGADI,43,BUSIRABO,1,SESE PRIMARY SCHOOL (A-K),425,2,1,2,2,55,4,2,233,328,301,27,0,O-16-82-2-43-1
16,KIBAALE,82,BUYAGA EAST COUNTY,2,KAGADI,43,BUSIRABO,2,SESE PRIMARY SCHOOL (L-Z),503,6,3,0,0,45,2,0,294,393,350,43,0,O-16-82-2-43-2
16,KIBAALE,82,BUYAGA EAST COUNTY,2,KAGADI,43,BUSIRABO,6,KIKUMBYA T/C,327,0,2,1,0,16,0,0,252,274,271,3,0,O-16-82-2-43-6
16,KIBAALE,82,BUYAGA EAST COUNTY,2,KAGADI,50,KANYANGOMA,4,KANYANGOMA TRADING CENTRE,687,1,5,3,2,77,1,0,415,532,504,28,0,O-16-82-2-50-4
16,KIBAALE,82,BUYAGA EAST COUNTY,2,KAGADI,50,KANYANGOMA,5,NSUGASUGI TRADING CENTRE,627,2,3,3,1,61,2,0,382,465,454,11,0,O-16-82-2-50-5
16,KIBAALE,82,BUYAGA EAST COUNTY,3,KIRYANGA,12,KICUCURA,1,KIIJAGI MARKET PLACE (A-K),473,0,1,1,0,56,0,0,287,366,345,21,0,O-16-82-3-12-1
16,KIBAALE,82,BUYAGA EAST COUNTY,3,KIRYANGA,12,KICUCURA,2,KIIJAGI MARKET PLACE (L-Z),600,5,7,4,1,31,0,1,345,451,394,57,0,O-16-82-3-12-2
16,KIBAALE,82,BUYAGA EAST COUNTY,3,KIRYANGA,12,KICUCURA,5,BUGWARA PRIMARY SCHOOL,556,1,4,1,0,73,0,0,325,429,404,25,0,O-16-82-3-12-5
16,KIBAALE,82,BUYAGA EAST COUNTY,3,KIRYANGA,13,KIRYANGA,1,KIRYANGA SCTY HQRS (A-K),439,3,3,1,0,68,0,0,204,279,279,0,0,O-16-82-3-13-1
16,KIBAALE,82,BUYAGA EAST COUNTY,3,KIRYANGA,13,KIRYANGA,2,KIDUUMA PRIMARY SCHOOL,850,1,3,4,4,72,2,1,437,579,524,55,0,O-16-82-3-13-2
16,KIBAALE,82,BUYAGA EAST COUNTY,3,KIRYANGA,13,KIRYANGA,3,KIRYANGA SCTY HQRS (L-Z),438,3,3,0,0,58,0,1,207,317,272,45,0,O-16-82-3-13-3
16,KIBAALE,82,BUYAGA EAST COUNTY,3,KIRYANGA,52,KIKONDA,2,BUHARURA RCM CHAPEL,541,4,2,1,0,38,0,0,326,401,371,30,0,O-16-82-3-52-2
16,KIBAALE,82,BUYAGA EAST COUNTY,3,KIRYANGA,52,KIKONDA,3,NYAMIRINGA T/C,607,1,4,1,0,48,3,2,428,519,487,32,0,O-16-82-3-52-3
16,KIBAALE,82,BUYAGA EAST COUNTY,3,KIRYANGA,52,KIKONDA,4,BUHARURA P/SCHOOL,883,1,5,0,1,37,0,0,500,587,544,43,0,O-16-82-3-52-4
16,KIBAALE,82,BUYAGA EAST COUNTY,3,KIRYANGA,56,KITOORO,1,KYABISUULITA PRIMARY SCHOOL,823,4,6,3,0,61,0,1,395,534,470,64,0,O-16-82-3-56-1
16,KIBAALE,82,BUYAGA EAST COUNTY,3,KIRYANGA,56,KITOORO,2,KYEMISANGO RCM CHAPEL (A-K),637,2,1,1,1,69,0,0,285,455,359,96,0,O-16-82-3-56-2
16,KIBAALE,82,BUYAGA EAST COUNTY,3,KIRYANGA,56,KITOORO,3,KYEMISANGO RCM CHAPEL (L-Z),765,1,2,2,0,58,1,2,366,488,432,56,0,O-16-82-3-56-3
16,KIBAALE,82,BUYAGA EAST COUNTY,4,KYANAISOKE,16,KAHUNDE,1,KICHOPE CATHOLIC SCHOOL,123,1,0,0,0,12,1,1,87,104,102,2,0,O-16-82-4-16-1
16,KIBAALE,82,BUYAGA EAST COUNTY,4,KYANAISOKE,16,KAHUNDE,2,KAHUNDE PRIMARY SCHOOL,595,4,1,1,0,74,0,1,338,437,419,18,0,O-16-82-4-16-2
16,KIBAALE,82,BUYAGA EAST COUNTY,4,KYANAISOKE,16,KAHUNDE,3,NGARA PRIMARY SCHOOL,409,0,4,0,0,46,2,0,233,298,285,13,0,O-16-82-4-16-3
16,KIBAALE,82,BUYAGA EAST COUNTY,4,KYANAISOKE,17,KAMUROZA,1,KYARWAKYA PRIMARY SCHOOL (A-J),398,3,2,3,0,44,0,0,276,339,328,11,0,O-16-82-4-17-1
16,KIBAALE,82,BUYAGA EAST COUNTY,4,KYANAISOKE,17,KAMUROZA,2,KIHEMBA PRIMARY SCHOOL,562,0,3,5,2,91,0,0,334,461,435,26,0,O-16-82-4-17-2
16,KIBAALE,82,BUYAGA EAST COUNTY,4,KYANAISOKE,17,KAMUROZA,3,KAMUROZA CATHOLIC CHURCH,432,0,2,2,1,44,1,0,279,343,329,14,0,O-16-82-4-17-3
16,KIBAALE,82,BUYAGA EAST COUNTY,4,KYANAISOKE,17,KAMUROZA,4,KIHEMBA C.O.U,576,1,3,2,0,48,0,2,386,445,442,3,0,O-16-82-4-17-4
16,KIBAALE,82,BUYAGA EAST COUNTY,4,KYANAISOKE,17,KAMUROZA,5,KYARWAKYA PRIMARY SCHOOL (K-Z),568,3,3,0,0,44,0,0,344,445,394,51,0,O-16-82-4-17-5
16,KIBAALE,82,BUYAGA EAST COUNTY,4,KYANAISOKE,47,ISUNGA,1,KIJONJOMI PRI. SCHOOL,524,1,2,1,0,89,0,0,300,415,393,22,0,O-16-82-4-47-1
16,KIBAALE,82,BUYAGA EAST COUNTY,4,KYANAISOKE,47,ISUNGA,2,ST JONAN PRI.SCHOOL,554,2,3,1,1,76,2,0,286,388,371,17,0,O-16-82-4-47-2
16,KIBAALE,82,BUYAGA EAST COUNTY,4,KYANAISOKE,47,ISUNGA,4,ISUNGA DISPENSARY,729,1,3,0,1,120,0,1,362,502,488,14,0,O-16-82-4-47-4
16,KIBAALE,82,BUYAGA EAST COUNTY,4,KYANAISOKE,47,ISUNGA,5,KICHOPE CATHOLIC SCHOOL,233,1,3,0,0,20,0,0,154,193,178,15,0,O-16-82-4-47-5
16,KIBAALE,82,BUYAGA EAST COUNTY,4,KYANAISOKE,58,KYANAISOKE,2,KACUNDWA T/C,208,0,0,2,0,18,0,0,133,159,153,6,0,O-16-82-4-58-2
16,KIBAALE,82,BUYAGA EAST COUNTY,4,KYANAISOKE,58,KYANAISOKE,3,NAIGANA SEC SCHOOL,879,1,6,2,1,159,1,1,466,648,637,11,0,O-16-82-4-58-3
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,21,KIHURA,1,KASOGA T/CENTRE,412,1,4,0,1,68,0,0,239,326,313,13,0,O-16-82-5-21-1
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,21,KIHURA,2,NYABUTANZI P/SCHOOL (A-K),540,2,5,2,2,77,3,1,286,418,378,40,0,O-16-82-5-21-2
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,21,KIHURA,3,KIMAANYA T/CENTRE,703,1,0,2,0,83,0,0,447,553,533,20,0,O-16-82-5-21-3
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,21,KIHURA,4,KYAMASEGA T/CENTRE,776,2,3,5,2,113,1,2,413,571,541,30,0,O-16-82-5-21-4
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,21,KIHURA,5,KIHUURA T/CENTRE,752,6,3,0,2,73,2,0,446,561,532,29,0,O-16-82-5-21-5
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,21,KIHURA,6,KYAKAHUUKU PRIMARY SCHOOL,450,3,1,1,0,106,0,1,234,356,346,10,0,O-16-82-5-21-6
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,21,KIHURA,7,NYABUTANZI P/SCHOOL (L-Z),489,5,4,3,1,74,0,1,274,385,362,23,0,O-16-82-5-21-7
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,22,KIRANZI,1,MABAALE GOMBOLOLA HQRS,842,3,1,0,3,215,0,1,318,563,541,22,0,O-16-82-5-22-1
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,22,KIRANZI,2,NYABWIRE TRADING CENTRE,352,0,3,1,2,68,0,0,202,282,276,6,0,O-16-82-5-22-2
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,22,KIRANZI,3,MABAALE PRIMARY SCHOOL,410,1,1,0,0,51,0,0,230,287,283,4,0,O-16-82-5-22-3
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,22,KIRANZI,4,KINYARUGONJO CATHOLIC CHURCH,894,0,3,3,1,87,0,1,463,602,558,44,0,O-16-82-5-22-4
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,22,KIRANZI,5,KYADYOKO P/SCHOOL,493,1,1,3,0,71,0,1,260,352,337,15,0,O-16-82-5-22-5
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,22,KIRANZI,6,MUTUNGURU TRADING CENTRE,546,1,1,1,1,60,1,2,342,423,409,14,0,O-16-82-5-22-6
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,22,KIRANZI,7,KIRANZI PRIMARY SCHOOL,724,0,1,0,2,104,0,1,414,532,522,10,0,O-16-82-5-22-7
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,22,KIRANZI,8,MABAALE MOSQUE,506,0,0,1,0,95,1,1,256,360,354,6,0,O-16-82-5-22-8
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,23,KITEMUZI,1,KITEMUZI TRADING CENTRE (A-K),544,0,3,2,1,77,1,0,294,398,378,20,0,O-16-82-5-23-1
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,23,KITEMUZI,2,KIRONGO TRADING CENTRE,541,0,6,3,0,93,0,0,277,410,379,31,0,O-16-82-5-23-2
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,23,KITEMUZI,3,KAITEMBA TRADING CENTRE,723,1,2,0,1,82,1,0,457,557,544,13,0,O-16-82-5-23-3
16,KIBAALE,82,BUYAGA EAST COUNTY,5,MABAALE,23,KITEMUZI,4,KITEMUZI TRADING CENTRE (L-Z),421,0,0,1,1,53,0,1,268,339,324,15,0,O-16-82-5-23-4
16,KIBAALE,82,BUYAGA EAST COUNTY,9,KAGADI TOWN COUNCIL,5,KAGADI CENTRAL WARD,1,KAGADI TAXI PARK (A-K),603,0,2,0,0,181,0,1,179,375,363,12,0,O-16-82-9-5-1
16,KIBAALE,82,BUYAGA EAST COUNTY,9,KAGADI TOWN COUNCIL,5,KAGADI CENTRAL WARD,2,KAGADI MODEL P/SCHOOL B,248,0,1,0,0,69,0,0,91,165,161,4,0,O-16-82-9-5-2
16,KIBAALE,82,BUYAGA EAST COUNTY,9,KAGADI TOWN COUNCIL,5,KAGADI CENTRAL WARD,3,BISHOP RWAKAIKARA P/S,501,1,1,3,0,149,1,0,175,335,330,5,0,O-16-82-9-5-3
