Dist_no_2011,Dist_name_2011,Const_no,Const_name_2011,Sbty_no,Sbty_name,Par_no,Par_name,Stn_no,Station_string_2011,Reg.Voters,A.Bwanika,K.Besigye.K,B.O.K.Namisango,B.S.Jaberi,M.Norbert,O.Otunnu,S.L.M.Walter,Y.K.Museveni,T.Votes,V.Votes,Inv.Votes,V.Spoilt,NULLIFIED,NON_REP,Original_Station_ID_2011
083,BUYENDE,069,BUDIOPE WEST COUNTY,02,BUYENDE,011,MANGO,03,NAKABEMBE CHURCH,602,1,20,0,0,1,0,0,407,434,429,5,0,0,0,O-83-69-2-11-3
083,BUYENDE,069,BUDIOPE WEST COUNTY,02,BUYENDE,013,NAMUSITA,01,BUNNABBALA,576,1,26,1,0,1,0,2,394,442,425,17,0,0,0,O-83-69-2-13-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,02,BUYENDE,013,NAMUSITA,02,MPAALA T/C,691,0,49,0,2,0,0,0,407,468,458,10,1,0,0,O-83-69-2-13-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,02,BUYENDE,013,NAMUSITA,03,KAKOOGE T/C,638,1,29,0,2,2,1,2,389,437,426,11,0,0,0,O-83-69-2-13-3
083,BUYENDE,069,BUDIOPE WEST COUNTY,02,BUYENDE,013,NAMUSITA,04,NAMUSITA PRI SCH,304,0,24,1,0,2,0,0,158,204,185,19,0,0,0,O-83-69-2-13-4
083,BUYENDE,069,BUDIOPE WEST COUNTY,02,BUYENDE,014,NDOLWA,01,NAMUGONGO PRI SCH,586,1,35,2,3,2,0,0,357,411,400,11,1,0,0,O-83-69-2-14-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,02,BUYENDE,014,NDOLWA,02,NDOLWA PRI SCH,427,2,0,2,0,0,2,0,230,258,236,22,1,0,0,O-83-69-2-14-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,02,BUYENDE,014,NDOLWA,03,BUSIKWE BISIGE T/C,498,2,29,0,2,2,2,1,304,356,342,14,0,0,0,O-83-69-2-14-3
083,BUYENDE,069,BUDIOPE WEST COUNTY,02,BUYENDE,014,NDOLWA,04,BUTEMAWA T/C,416,0,24,0,1,2,1,1,272,307,301,6,0,0,0,O-83-69-2-14-4
083,BUYENDE,069,BUDIOPE WEST COUNTY,02,BUYENDE,014,NDOLWA,05,ZIRABA TRADING CENTRE,485,0,23,0,0,0,1,0,303,338,327,11,4,0,0,O-83-69-2-14-5
083,BUYENDE,069,BUDIOPE WEST COUNTY,02,BUYENDE,014,NDOLWA,06,NDOLWA KARWARA T/C,371,0,48,2,1,0,0,0,223,288,274,14,1,0,0,O-83-69-2-14-6
083,BUYENDE,069,BUDIOPE WEST COUNTY,02,BUYENDE,015,WESUNIRE,01,NAWANTALE P/SCHOOL,890,3,51,0,3,0,0,0,485,563,542,21,3,0,0,O-83-69-2-15-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,02,BUYENDE,015,WESUNIRE,02,WESUNIRE P/SCHOOL,607,0,33,0,2,0,0,1,370,417,406,11,2,0,0,O-83-69-2-15-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,02,BUYENDE,015,WESUNIRE,03,IREMERYA P. SCHOOL,469,0,21,0,0,0,0,1,358,388,380,8,1,0,0,O-83-69-2-15-3
083,BUYENDE,069,BUDIOPE WEST COUNTY,06,BUYENDE TOWN COUNCIL,037,BUMWIKA WARD,01,NAKABIRA? KAMUSITA T/C,428,0,44,2,0,1,0,1,206,262,254,8,1,0,0,O-83-69-6-37-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,06,BUYENDE TOWN COUNCIL,037,BUMWIKA WARD,02,BABUFACO,377,4,12,0,0,0,0,0,215,241,231,10,0,0,0,O-83-69-6-37-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,06,BUYENDE TOWN COUNCIL,037,BUMWIKA WARD,03,TOP CARE PRI SCH,259,0,18,0,0,0,0,0,151,171,169,2,0,0,0,O-83-69-6-37-3
083,BUYENDE,069,BUDIOPE WEST COUNTY,06,BUYENDE TOWN COUNCIL,037,BUMWIKA WARD,04,NAKABIRA COPE CENTRE,243,0,35,0,0,2,0,2,109,153,148,5,0,0,0,O-83-69-6-37-4
083,BUYENDE,069,BUDIOPE WEST COUNTY,06,BUYENDE TOWN COUNCIL,009,BUYENDE WARD,01,BUYENDE P. SCHOOL,592,1,40,0,1,0,0,0,278,325,320,5,0,0,0,O-83-69-6-9-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,06,BUYENDE TOWN COUNCIL,009,BUYENDE WARD,02,DEMA BOREHOLE AREA,364,2,17,2,1,0,0,0,201,228,223,5,1,0,0,O-83-69-6-9-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,06,BUYENDE TOWN COUNCIL,009,BUYENDE WARD,03,BUTAASA BORE HOLE,324,0,20,0,0,0,0,0,177,205,197,8,0,0,0,O-83-69-6-9-3
083,BUYENDE,069,BUDIOPE WEST COUNTY,06,BUYENDE TOWN COUNCIL,010,KINAMBOGO WARD,02,ST.KIZITO? NAMBULA,593,0,40,0,2,0,3,1,350,417,396,21,1,0,0,O-83-69-6-10-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,06,BUYENDE TOWN COUNCIL,010,KINAMBOGO WARD,06,BUDIOPE S.S,198,1,12,1,0,0,2,0,122,140,138,2,0,0,0,O-83-69-6-10-6
083,BUYENDE,069,BUDIOPE WEST COUNTY,06,BUYENDE TOWN COUNCIL,038,MAKANGA WARD,01,BUBENGO BORE HOLE,215,1,8,0,0,1,0,0,155,171,165,6,0,0,0,O-83-69-6-38-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,06,BUYENDE TOWN COUNCIL,038,MAKANGA WARD,02,BUGOGO MARKET,419,0,13,0,0,0,0,1,327,352,341,11,1,0,0,O-83-69-6-38-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,06,BUYENDE TOWN COUNCIL,038,MAKANGA WARD,03,KUKIPANDE,427,1,27,1,0,0,0,0,277,317,306,11,0,0,0,O-83-69-6-38-3
083,BUYENDE,069,BUDIOPE WEST COUNTY,06,BUYENDE TOWN COUNCIL,038,MAKANGA WARD,04,MAKANGA T/C,525,1,42,0,0,0,2,0,301,351,346,5,0,0,0,O-83-69-6-38-4
083,BUYENDE,069,BUDIOPE WEST COUNTY,06,BUYENDE TOWN COUNCIL,012,NAKABIRA WARD,01,KISEGE,374,2,16,0,0,0,0,0,243,265,261,4,0,0,0,O-83-69-6-12-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,06,BUYENDE TOWN COUNCIL,012,NAKABIRA WARD,02,NANKABIRA PRI SCH,360,0,69,0,1,1,0,0,144,219,215,4,0,0,0,O-83-69-6-12-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,06,BUYENDE TOWN COUNCIL,012,NAKABIRA WARD,05,BAGEYA CENTRE,387,0,43,2,0,1,0,0,185,236,231,5,0,0,0,O-83-69-6-12-5
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,023,BUKUNGU,01,BUKUNGU LUFULA,529,1,53,0,1,0,0,1,165,232,221,11,0,0,0,O-83-69-4-23-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,023,BUKUNGU,02,BUKUNGU KYOGA,684,0,65,1,0,2,1,0,171,247,240,7,0,0,0,O-83-69-4-23-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,023,BUKUNGU,03,BUKUNGU BUZAMA,427,1,40,1,1,0,0,1,172,222,216,6,1,0,0,O-83-69-4-23-3
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,023,BUKUNGU,04,KIBAALE,758,2,22,1,1,1,0,1,471,502,499,3,0,0,0,O-83-69-4-23-4
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,023,BUKUNGU,05,KIBAALE KANGANYANZ A,450,1,11,0,0,1,0,0,344,362,357,5,1,0,0,O-83-69-4-23-5
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,023,BUKUNGU,06,KAPIOKOLO,197,0,12,0,1,0,0,0,123,141,136,5,0,0,0,O-83-69-4-23-6
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,023,BUKUNGU,07,KIWANTAMA,538,0,15,0,1,1,0,2,305,331,324,7,0,0,0,O-83-69-4-23-7
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,035,BULEMBO,01,BULEMBO MARKET,860,2,21,0,2,0,1,1,555,596,582,14,1,0,0,O-83-69-4-35-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,035,BULEMBO,02,BULEMBO PRI SCH,593,0,25,0,0,0,0,0,344,380,369,11,0,0,0,O-83-69-4-35-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,024,BUYANJA,01,BUTAYUNJA PRI. SCH,867,1,30,0,0,0,0,0,449,500,480,20,0,0,0,O-83-69-4-24-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,024,BUYANJA,02,KIWONGOIRE LANDING,572,0,28,0,2,1,1,0,320,365,352,13,0,0,0,O-83-69-4-24-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,024,BUYANJA,03,KABALONGO COPE SCH,430,1,24,0,1,1,0,1,253,291,281,10,0,0,0,O-83-69-4-24-3
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,024,BUYANJA,04,BUYANDHA PRI SCH,596,0,22,0,0,0,0,0,323,353,345,8,2,0,0,O-83-69-4-24-4
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,024,BUYANJA,05,NAWANSASO BOREHOLE,542,1,19,0,1,0,0,1,396,424,418,6,0,0,0,O-83-69-4-24-5
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,024,BUYANJA,06,BUYANJA PRI SCH,594,1,22,1,0,0,0,0,331,363,355,8,0,0,0,O-83-69-4-24-6
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,024,BUYANJA,07,KASAATO C.O.U,123,0,1,0,0,0,1,0,112,116,114,2,0,0,0,O-83-69-4-24-7
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,025,KASIIRA,01,KABUGUDHO PRI SCH,657,0,35,1,1,1,0,0,347,386,385,1,1,0,0,O-83-69-4-25-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,025,KASIIRA,02,KIRIMUSENGE CHURCH,449,0,20,0,0,0,1,1,264,291,286,5,0,0,0,O-83-69-4-25-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,025,KASIIRA,03,KASIIRA T/C,399,0,27,1,0,0,0,0,220,253,248,5,0,0,0,O-83-69-4-25-3
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,025,KASIIRA,05,NABWEYO BOREHOLE,635,1,42,0,0,0,0,0,414,466,457,9,0,0,0,O-83-69-4-25-5
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,026,KIDERA,01,KIDERA T.C ROCK,841,0,51,1,2,0,0,0,401,469,455,14,0,0,0,O-83-69-4-26-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,026,KIDERA,02,ST JUDE PRI SCH KATOGWE,644,1,31,0,0,0,0,1,375,413,408,5,2,0,0,O-83-69-4-26-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,026,KIDERA,03,NAKIBENGO T/C,498,2,18,0,0,2,0,0,272,310,294,16,0,0,0,O-83-69-4-26-3
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,026,KIDERA,04,KIDERA S.S,464,1,20,0,0,0,1,0,285,311,307,4,0,0,0,O-83-69-4-26-4
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,026,KIDERA,05,KIDERA PRI SCH,424,0,26,1,0,1,1,0,225,267,254,13,0,0,0,O-83-69-4-26-5
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,027,MISERU,01,KIKONDO T/C,542,0,22,2,1,1,1,1,365,400,393,7,0,0,0,O-83-69-4-27-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,027,MISERU,02,MISERU PRI SCH,783,1,26,0,0,0,2,1,466,524,496,28,0,0,0,O-83-69-4-27-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,027,MISERU,03,ITAMYA PRI SCH,732,1,41,0,1,1,0,1,449,503,494,9,0,0,0,O-83-69-4-27-3
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,036,NDUDU,01,KISAIKYE,"1,018",2,38,3,2,2,0,1,573,637,621,16,1,0,0,O-83-69-4-36-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,036,NDUDU,02,MIRENGEIZO,815,0,15,0,3,0,0,2,508,545,528,17,0,0,0,O-83-69-4-36-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,036,NDUDU,03,NDUDDU,474,2,15,0,0,0,0,1,290,323,308,15,0,0,0,O-83-69-4-36-3
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,028,NTALA,01,KASAALA PARENT SCH,174,0,11,1,0,0,0,0,100,118,112,6,0,0,0,O-83-69-4-28-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,028,NTALA,02,NAKAWA A CHURCH,386,0,15,1,1,0,0,2,256,283,275,8,0,0,0,O-83-69-4-28-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,028,NTALA,03,BAGEREKA CENTRE,586,1,22,0,0,1,0,1,367,400,392,8,0,0,0,O-83-69-4-28-3
083,BUYENDE,069,BUDIOPE WEST COUNTY,04,KIDERA,028,NTALA,04,NTAALA INFANT SCH,677,0,26,0,0,0,1,0,375,415,402,13,1,0,0,O-83-69-4-28-4
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,029,IMMERI,01,IMMERI PRIMARY SCHOOL,502,2,36,1,1,2,1,1,263,325,307,18,0,0,0,O-83-69-5-29-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,029,IMMERI,02,UNIVERSAL APOSTLES CHURCH,738,1,44,0,2,0,1,0,315,377,363,14,0,0,0,O-83-69-5-29-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,029,IMMERI,03,NANVUNANO,408,1,25,0,0,0,0,0,258,295,284,11,1,0,0,O-83-69-5-29-3
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,029,IMMERI,04,NSEKASEKA T/C,346,0,22,1,0,0,0,0,204,230,227,3,2,0,0,O-83-69-5-29-4
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,034,IRINGA,01,IRINGA PENTECOSTAL CHURCH,752,1,77,2,1,1,1,1,387,473,471,2,0,0,0,O-83-69-5-34-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,034,IRINGA,02,KIGEIZERE P/SCHOOL,499,1,26,0,1,0,0,0,260,315,288,27,0,0,0,O-83-69-5-34-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,034,IRINGA,03,KALOGOI MARKET,598,1,86,0,2,0,0,2,251,354,342,12,1,0,0,O-83-69-5-34-3
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,034,IRINGA,04,IRINGA P/S,417,0,30,1,2,0,2,0,225,271,260,11,1,0,0,O-83-69-5-34-4
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,034,IRINGA,05,IZUNGWE P/SCHOOL,337,1,45,0,1,0,0,2,218,273,267,6,0,0,0,O-83-69-5-34-5
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,030,KIGINGI,01,BUSIGE MARKET KAKOGE,597,4,23,2,1,0,0,0,396,440,426,14,0,0,0,O-83-69-5-30-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,030,KIGINGI,02,KIWOLOGOMA,602,0,26,0,0,0,0,0,382,426,408,18,0,0,0,O-83-69-5-30-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,030,KIGINGI,03,LWEVOLA KAKOGE MARKET,474,1,21,2,2,1,0,0,248,287,275,12,0,0,0,O-83-69-5-30-3
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,030,KIGINGI,04,KIGINGI P/S,373,1,11,1,1,0,0,0,253,270,267,3,1,0,0,O-83-69-5-30-4
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,030,KIGINGI,05,NAMULANDA CENTRE,394,1,13,0,0,1,1,0,254,283,270,13,0,0,0,O-83-69-5-30-5
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,030,KIGINGI,06,KASONGOIRE KAKUNYU,220,1,11,1,0,0,0,0,152,172,165,7,0,0,0,O-83-69-5-30-6
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,031,NDULYA,01,NDYEMEIRE CENTRE,522,3,31,0,0,0,0,0,312,380,346,34,0,0,0,O-83-69-5-31-1
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,031,NDULYA,02,KIWABA AID POST,562,1,21,2,0,0,1,2,328,367,355,12,0,0,0,O-83-69-5-31-2
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,031,NDULYA,03,NDHWEDHWE P/SCHOOL,503,1,21,0,0,0,2,0,365,397,389,8,0,0,0,O-83-69-5-31-3
083,BUYENDE,069,BUDIOPE WEST COUNTY,05,NKONDO,031,NDULYA,04,NDULYA P. SCHOOL,422,3,13,0,0,0,0,2,300,327,318,9,1,0,0,O-83-69-5-31-4
074,DOKOLO,099,DOKOLO COUNTY,07,ADEKNINO,020,ADEKNINO,01,ONGEI TRADING CENTRE,693,0,108,1,0,0,42,3,218,482,372,110,3,0,0,O-74-99-7-20-1
074,DOKOLO,099,DOKOLO COUNTY,07,ADEKNINO,020,ADEKNINO,02,AWIDI CHURCH OF UGANDA,382,3,102,1,2,6,40,3,115,294,272,22,0,0,0,O-74-99-7-20-2
074,DOKOLO,099,DOKOLO COUNTY,07,ADEKNINO,038,ADWONG? OWOR,01,APEWOTNEKI PRI SCH,611,6,207,1,3,1,29,3,170,427,420,7,0,0,0,O-74-99-7-38-1
074,DOKOLO,099,DOKOLO COUNTY,07,ADEKNINO,038,ADWONG? OWOR,02,ADOGMONMI NGO TRADING CENTRE,434,7,167,2,2,0,13,2,156,356,349,7,0,0,0,O-74-99-7-38-2
074,DOKOLO,099,DOKOLO COUNTY,07,ADEKNINO,043,AJIBA,01,ADEKNINO P.7 SCHOOL,612,9,188,4,2,1,15,0,220,449,439,10,0,0,0,O-74-99-7-43-1
074,DOKOLO,099,DOKOLO COUNTY,07,ADEKNINO,043,AJIBA,02,ELWANGE CHURCH OF UGANDA,205,2,64,0,1,3,10,0,67,157,147,10,1,0,0,O-74-99-7-43-2
074,DOKOLO,099,DOKOLO COUNTY,07,ADEKNINO,053,ARIDI,01,BATA EBWOL,689,9,214,2,6,2,32,5,247,535,517,18,0,0,0,O-74-99-7-53-1
074,DOKOLO,099,DOKOLO COUNTY,07,ADEKNINO,053,ARIDI,02,ARIDI CHURCH OF UGANDA,423,8,115,1,1,1,13,1,165,312,305,7,0,0,0,O-74-99-7-53-2
074,DOKOLO,099,DOKOLO COUNTY,07,ADEKNINO,024,AWELO,01,AWELLO TRADING CENTRE,849,9,238,2,6,2,74,2,236,584,569,15,0,0,0,O-74-99-7-24-1
074,DOKOLO,099,DOKOLO COUNTY,07,ADEKNINO,024,AWELO,02,ABALANG PRI SCH,310,4,78,4,1,0,20,0,141,248,248,0,0,0,0,O-74-99-7-24-2
074,DOKOLO,099,DOKOLO COUNTY,07,ADEKNINO,024,AWELO,03,BATA CHURCH OF UGANDA,133,3,57,0,0,0,6,1,53,124,120,4,0,0,0,O-74-99-7-24-3
074,DOKOLO,099,DOKOLO COUNTY,08,ADOK,001,ADOK,01,ODEO P.7 SCHOOL,501,5,105,2,3,1,29,0,182,338,327,11,0,0,0,O-74-99-8-1-1
074,DOKOLO,099,DOKOLO COUNTY,08,ADOK,001,ADOK,02,ADOK P.7 SCHOOL,744,8,205,2,3,6,22,8,243,528,497,31,0,0,0,O-74-99-8-1-2
074,DOKOLO,099,DOKOLO COUNTY,08,ADOK,047,AMONOLOCO,01,AMONOLOCO P.7 SCHOOL,491,5,163,1,3,5,8,4,147,359,336,23,3,0,0,O-74-99-8-47-1
074,DOKOLO,099,DOKOLO COUNTY,08,ADOK,048,AMUNAMUM,01,AMUNAMUN P.7 SCHOOL,443,3,104,1,0,2,35,6,144,308,295,13,0,0,0,O-74-99-8-48-1
074,DOKOLO,099,DOKOLO COUNTY,08,ADOK,048,AMUNAMUM,02,ADWALA CENTRAL P/S,508,5,165,2,2,3,16,1,158,356,352,4,1,0,0,O-74-99-8-48-2
074,DOKOLO,099,DOKOLO COUNTY,08,ADOK,048,AMUNAMUM,03,AMULAKERE H/C II,340,2,59,2,3,1,13,2,142,226,224,2,0,0,0,O-74-99-8-48-3
074,DOKOLO,099,DOKOLO COUNTY,08,ADOK,052,APYE,01,APYE P 7 SCHOOL,608,9,160,5,3,3,35,4,201,427,420,7,0,0,0,O-74-99-8-52-1
074,DOKOLO,099,DOKOLO COUNTY,08,ADOK,052,APYE,02,APETI C.O.U.,279,5,119,2,0,1,13,3,50,207,193,14,0,0,0,O-74-99-8-52-2
074,DOKOLO,099,DOKOLO COUNTY,08,ADOK,005,BARDYANG,02,BARDYANG P.7 SCHOOL,397,1,75,1,0,0,5,1,191,276,274,2,2,0,0,O-74-99-8-5-2
074,DOKOLO,099,DOKOLO COUNTY,08,ADOK,005,BARDYANG,03,HASSA MEMORIAL P 7,953,7,219,1,5,3,24,5,357,640,621,19,0,0,0,O-74-99-8-5-3
074,DOKOLO,099,DOKOLO COUNTY,01,AGWATTA,036,ACOTO,01,ACOTO P.7 SCHOOL,403,5,114,5,0,2,26,2,99,260,253,7,0,0,0,O-74-99-1-36-1
074,DOKOLO,099,DOKOLO COUNTY,01,AGWATTA,036,ACOTO,02,OWIR CATHOLIC CHURCH,557,13,122,2,0,0,10,3,242,400,392,8,0,0,0,O-74-99-1-36-2
074,DOKOLO,099,DOKOLO COUNTY,01,AGWATTA,002,ADWOKI,01,ADWOKI P 7 SCHOOL,633,11,181,2,0,3,38,2,230,475,467,8,0,0,0,O-74-99-1-2-1
074,DOKOLO,099,DOKOLO COUNTY,01,AGWATTA,002,ADWOKI,02,ADWOKI TECHNICAL SCHOOL,404,7,98,1,0,3,32,0,174,321,315,6,0,0,0,O-74-99-1-2-2
074,DOKOLO,099,DOKOLO COUNTY,01,AGWATTA,003,AGWICIRI,01,AWEROWOT P.7 SCHOOL,635,1,175,0,0,1,36,6,281,500,500,0,0,0,0,O-74-99-1-3-1
074,DOKOLO,099,DOKOLO COUNTY,01,AGWATTA,046,ALYECJUK,01,ALYEC?JUK P.7 SCHOOL,567,8,140,0,0,0,22,6,275,456,451,5,0,0,0,O-74-99-1-46-1
074,DOKOLO,099,DOKOLO COUNTY,01,AGWATTA,046,ALYECJUK,02,OTIMA P.G.A. CHURCH,422,2,72,0,0,2,12,1,209,308,298,10,2,0,0,O-74-99-1-46-2
074,DOKOLO,099,DOKOLO COUNTY,01,AGWATTA,004,AMUDA,01,AMUDA P.7 SCHOOL,823,2,123,0,0,0,13,1,240,473,379,94,0,0,0,O-74-99-1-4-1
074,DOKOLO,099,DOKOLO COUNTY,01,AGWATTA,004,AMUDA,02,AGWATTA P.7 SCHOOL,696,5,155,2,0,3,34,1,178,394,378,16,0,0,0,O-74-99-1-4-2
074,DOKOLO,099,DOKOLO COUNTY,01,AGWATTA,006,KACUNG,01,KACHUNG P 7 SCHOOL,686,4,174,0,0,3,31,2,257,486,471,15,0,0,0,O-74-99-1-6-1
074,DOKOLO,099,DOKOLO COUNTY,01,AGWATTA,006,KACUNG,02,KACUNG WATER WORKS,298,3,69,1,0,3,9,1,119,209,205,4,0,0,0,O-74-99-1-6-2
074,DOKOLO,099,DOKOLO COUNTY,01,AGWATTA,064,TETUGO,01,TETUGO P.7 SCHOOL,503,2,129,3,0,3,34,3,136,317,310,7,2,0,0,O-74-99-1-64-1
074,DOKOLO,099,DOKOLO COUNTY,01,AGWATTA,064,TETUGO,02,ST. JAMES C.O.U. LWALA,423,6,90,2,0,0,13,1,154,272,266,6,2,0,0,O-74-99-1-64-2
074,DOKOLO,099,DOKOLO COUNTY,09,AMWOMA,034,ABURCERO,01,ABURCERO P.7 SCHOOL,617,10,153,4,4,3,9,10,221,447,414,33,1,0,0,O-74-99-9-34-1
074,DOKOLO,099,DOKOLO COUNTY,09,AMWOMA,034,ABURCERO,02,APII ? OWIO CHAPEL,160,1,27,1,0,0,7,1,92,132,129,3,0,0,0,O-74-99-9-34-2
074,DOKOLO,099,DOKOLO COUNTY,09,AMWOMA,039,AGAGWOO,01,ADAK P.7 SCHOOL,689,8,154,2,2,3,32,6,288,505,495,10,0,0,0,O-74-99-9-39-1
074,DOKOLO,099,DOKOLO COUNTY,09,AMWOMA,039,AGAGWOO,02,ABAT CHURCH OF UGANDA,215,0,41,0,0,2,7,0,55,167,105,62,0,0,0,O-74-99-9-39-2
074,DOKOLO,099,DOKOLO COUNTY,09,AMWOMA,044,AKOLODONG,01,AKOLODONG P.7 SCHOOL,615,10,110,1,2,2,29,2,227,405,383,22,1,0,0,O-74-99-9-44-1
074,DOKOLO,099,DOKOLO COUNTY,09,AMWOMA,044,AKOLODONG,02,OGORA TRADING CENTRE,243,2,47,0,0,2,19,1,102,177,173,4,0,0,0,O-74-99-9-44-2
074,DOKOLO,099,DOKOLO COUNTY,09,AMWOMA,018,AMWOMA,01,AMWOMA P 7 SCHOOL,744,2,95,1,0,0,19,2,349,473,468,5,0,0,0,O-74-99-9-18-1
074,DOKOLO,099,DOKOLO COUNTY,09,AMWOMA,018,AMWOMA,02,OBUMA P.A.G CHURCH,438,2,67,2,1,1,22,3,175,279,273,6,0,0,0,O-74-99-9-18-2
074,DOKOLO,099,DOKOLO COUNTY,09,AMWOMA,017,IGULI,01,IGULI P.7 SCHOOL,854,9,153,2,4,3,21,5,309,553,506,47,0,0,0,O-74-99-9-17-1
074,DOKOLO,099,DOKOLO COUNTY,09,AMWOMA,017,IGULI,02,APOR CHAPEL,242,1,34,0,4,2,9,2,132,192,184,8,4,0,0,O-74-99-9-17-2
074,DOKOLO,099,DOKOLO COUNTY,02,BATTA,008,ABYENEK,01,BATTA MARKET,504,2,113,6,1,1,15,1,188,335,327,8,0,0,0,O-74-99-2-8-1
074,DOKOLO,099,DOKOLO COUNTY,02,BATTA,008,ABYENEK,02,AKUKI C.O.U.,466,4,89,2,1,2,21,1,223,354,343,11,2,0,0,O-74-99-2-8-2
074,DOKOLO,099,DOKOLO COUNTY,02,BATTA,011,ALAPATA,01,ALAPATA P 7 SCHOOL,362,2,38,1,0,1,2,0,206,255,250,5,1,0,0,O-74-99-2-11-1
074,DOKOLO,099,DOKOLO COUNTY,02,BATTA,011,ALAPATA,02,ST. PAUL C.O.U.,313,4,39,3,2,1,8,2,168,240,227,13,0,0,0,O-74-99-2-11-2
074,DOKOLO,099,DOKOLO COUNTY,02,BATTA,011,ALAPATA,03,BAR OKELLO MOSES,151,1,46,0,0,1,4,1,72,130,125,5,0,0,0,O-74-99-2-11-3
074,DOKOLO,099,DOKOLO COUNTY,02,BATTA,051,APENYO,02,ANAM?ODIA CHAPEL,548,5,73,2,5,1,24,6,249,397,365,32,0,0,0,O-74-99-2-51-2
